latency,accuracy,system,diameter
0.051000000000000004,0.6500000000000001,CC,6.0906180996889
0.051000000000000004,0.6600000000000001,F1,2.270168925105338
0.051000000000000004,0.6600000000000001,CC,6.075091387874803
0.051000000000000004,0.6700000000000002,F1,2.267192932113712
0.051000000000000004,0.6700000000000002,CC,6.060014725678489
0.051000000000000004,0.6800000000000002,F1,2.2643057747337743
0.051000000000000004,0.6800000000000002,CC,6.045388113099985
0.051000000000000004,0.6900000000000002,F1,2.261507452965528
0.051000000000000004,0.6900000000000002,CC,6.03121155013929
0.051000000000000004,0.7000000000000002,F1,2.2587979668089737
0.051000000000000004,0.7000000000000002,CC,6.017485036796391
0.051000000000000004,0.7100000000000002,F1,2.256177316264111
0.051000000000000004,0.7100000000000002,CC,6.0042085730712955
0.051000000000000004,0.7200000000000002,F1,2.2536455013309364
0.051000000000000004,0.7200000000000002,CC,5.991382158963987
0.051000000000000004,0.7300000000000002,F1,2.25120252200945
0.051000000000000004,0.7300000000000002,CC,5.979005794474489
0.051000000000000004,0.7400000000000002,F1,2.2488483782996553
0.051000000000000004,0.7400000000000002,CC,5.967079479602777
0.051000000000000004,0.7500000000000002,F1,2.2465830702015523
0.051000000000000004,0.7500000000000002,CC,5.9556032143488835
0.051000000000000004,0.7600000000000002,F1,2.244406597715141
0.051000000000000004,0.7600000000000002,CC,5.944576998712776
0.051000000000000004,0.7700000000000002,F1,2.242318960840418
0.051000000000000004,0.7700000000000002,CC,5.93400083269448
0.051000000000000004,0.7800000000000002,F1,2.2403201595773865
0.051000000000000004,0.7800000000000002,CC,5.9238747162939696
0.051000000000000004,0.7900000000000003,F1,2.2384101939260432
0.051000000000000004,0.7900000000000003,CC,5.9141986495112775
0.051000000000000004,0.8000000000000003,F1,2.2365890638863917
0.051000000000000004,0.8000000000000003,CC,5.904972632346382
0.051000000000000004,0.8100000000000003,F1,2.2348567694584283
0.051000000000000004,0.8100000000000003,CC,5.896196664799273
0.051000000000000004,0.8200000000000003,F1,2.2332133106421566
0.051000000000000004,0.8200000000000003,CC,5.8878707468699645
0.051000000000000004,0.8300000000000003,F1,2.2316586874375766
0.051000000000000004,0.8300000000000003,CC,5.879994878558474
0.051000000000000004,0.8400000000000003,F1,2.2301928998446883
0.051000000000000004,0.8400000000000003,CC,5.872569059864773
0.051000000000000004,0.8500000000000003,F1,2.228815947863488
0.051000000000000004,0.8500000000000003,CC,5.8655932907888655
0.051000000000000004,0.8600000000000003,F1,2.227527831493976
0.051000000000000004,0.8600000000000003,CC,5.859067571330765
0.051000000000000004,0.8700000000000003,F1,2.226328550736156
0.051000000000000004,0.8700000000000003,CC,5.852991901490466
0.051000000000000004,0.8800000000000003,F1,2.2252181055900273
0.051000000000000004,0.8800000000000003,CC,5.847366281267959
0.051000000000000004,0.8900000000000003,F1,2.2241964960555904
0.051000000000000004,0.8900000000000003,CC,5.842190710663253
0.051000000000000004,0.9000000000000004,F1,2.2232637221328417
0.051000000000000004,0.9000000000000004,CC,5.837465189676351
0.051000000000000004,0.9100000000000004,F1,2.222419783821781
0.051000000000000004,0.9100000000000004,CC,5.83318971830726
0.051000000000000004,0.9200000000000004,F1,2.221664681122416
0.051000000000000004,0.9200000000000004,CC,5.8293642965559584
0.051000000000000004,0.9300000000000004,F1,2.2209984140347387
0.051000000000000004,0.9300000000000004,CC,5.825988924422461
0.051000000000000004,0.9400000000000004,F1,2.2204209825587498
0.051000000000000004,0.9400000000000004,CC,5.823063601906753
0.051000000000000004,0.9500000000000004,F1,2.2199323866944525
0.051000000000000004,0.9500000000000004,CC,5.820588329008842
0.051000000000000004,0.9600000000000004,F1,2.219532626441847
0.051000000000000004,0.9600000000000004,CC,5.8185631057287495
0.051000000000000004,0.9700000000000004,F1,2.2192217018009295
0.051000000000000004,0.9700000000000004,CC,5.816987932066461
0.051000000000000004,0.9800000000000004,F1,2.2189996127717038
0.051000000000000004,0.9800000000000004,CC,5.815862808021961
0.051000000000000004,0.9900000000000004,F1,2.2188663593541698
0.051000000000000004,0.9900000000000004,CC,5.81518757905544
0.052000000000000005,0.5,F1,2.332976916558682
0.052000000000000005,0.5,CC,6.385264652944436
0.052000000000000005,0.51,F1,2.3284490118572556
0.052000000000000005,0.51,CC,6.362783161423586
0.052000000000000005,0.52,F1,2.3240125799780813
0.052000000000000005,0.52,CC,6.340755841448608
0.052000000000000005,0.53,F1,2.319667620921159
0.052000000000000005,0.53,CC,6.3191826930195205
0.052000000000000005,0.54,F1,2.3154141346864847
0.052000000000000005,0.54,CC,6.298063716136273
0.052000000000000005,0.55,F1,2.311252121274066
0.052000000000000005,0.55,CC,6.27739891079894
0.052000000000000005,0.56,F1,2.3071815806838956
0.052000000000000005,0.56,CC,6.2571882770074545
0.052000000000000005,0.5700000000000001,F1,2.303202512915977
0.052000000000000005,0.5700000000000001,CC,6.237431814761859
0.052000000000000005,0.5800000000000001,F1,2.2993149179703067
0.052000000000000005,0.5800000000000001,CC,6.218129524062132
0.052000000000000005,0.5900000000000001,F1,2.2955187958468883
0.052000000000000005,0.5900000000000001,CC,6.1992814049082945
0.052000000000000005,0.6000000000000001,F1,2.2918141465457254
0.052000000000000005,0.6000000000000001,CC,6.180887457300312
0.052000000000000005,0.6100000000000001,F1,2.288200970066807
0.052000000000000005,0.6100000000000001,CC,6.162947681238229
0.052000000000000005,0.6200000000000001,F1,2.2846792664101443
0.052000000000000005,0.6200000000000001,CC,6.145462076721994
0.052000000000000005,0.6300000000000001,F1,2.2812490355757298
0.052000000000000005,0.6300000000000001,CC,6.128430643751649
0.052000000000000005,0.6400000000000001,F1,2.2779102775635707
0.052000000000000005,0.6400000000000001,CC,6.111853382327201
0.052000000000000005,0.6500000000000001,F1,2.2746629923736563
0.052000000000000005,0.6500000000000001,CC,6.095730292448589
0.052000000000000005,0.6600000000000001,F1,2.2715071800059974
0.052000000000000005,0.6600000000000001,CC,6.080061374115868
0.052000000000000005,0.6700000000000002,F1,2.2684428404605903
0.052000000000000005,0.6700000000000002,CC,6.064846627329036
0.052000000000000005,0.6800000000000002,F1,2.2654699737374315
0.052000000000000005,0.6800000000000002,CC,6.05008605208808
0.052000000000000005,0.6900000000000002,F1,2.2625885798365246
0.052000000000000005,0.6900000000000002,CC,6.035779648392982
0.052000000000000005,0.7000000000000002,F1,2.259798658757866
0.052000000000000005,0.7000000000000002,CC,6.021927416243763
0.052000000000000005,0.7100000000000002,F1,2.257100210501463
0.052000000000000005,0.7100000000000002,CC,6.008529355640441
0.052000000000000005,0.7200000000000002,F1,2.254493235067308
0.052000000000000005,0.7200000000000002,CC,5.995585466582973
0.052000000000000005,0.7300000000000002,F1,2.251977732455405
0.052000000000000005,0.7300000000000002,CC,5.9830957490713885
0.052000000000000005,0.7400000000000002,F1,2.2495537026657537
0.052000000000000005,0.7400000000000002,CC,5.9710602031056865
0.052000000000000005,0.7500000000000002,F1,2.247221145698351
0.052000000000000005,0.7500000000000002,CC,5.9594788286858495
0.052000000000000005,0.7600000000000002,F1,2.2449800615532034
0.052000000000000005,0.7600000000000002,CC,5.948351625811874
0.052000000000000005,0.7700000000000002,F1,2.2428304502303043
0.052000000000000005,0.7700000000000002,CC,5.9376785944837955
0.052000000000000005,0.7800000000000002,F1,2.240772311729657
0.052000000000000005,0.7800000000000002,CC,5.927459734701603
0.052000000000000005,0.7900000000000003,F1,2.238805646051258
0.052000000000000005,0.7900000000000003,CC,5.9176950464652585
0.052000000000000005,0.8000000000000003,F1,2.2369304531951144
0.052000000000000005,0.8000000000000003,CC,5.908384529774814
0.052000000000000005,0.8100000000000003,F1,2.235146733161219
0.052000000000000005,0.8100000000000003,CC,5.8995281846302206
0.052000000000000005,0.8200000000000003,F1,2.2334544859495757
0.052000000000000005,0.8200000000000003,CC,5.891126011031524
0.052000000000000005,0.8300000000000003,F1,2.2318537115601806
0.052000000000000005,0.8300000000000003,CC,5.883178008978707
0.052000000000000005,0.8400000000000003,F1,2.230344409993041
0.052000000000000005,0.8400000000000003,CC,5.8756841784717615
0.052000000000000005,0.8500000000000003,F1,2.2289265812481496
0.052000000000000005,0.8500000000000003,CC,5.868644519510674
0.052000000000000005,0.8600000000000003,F1,2.22760022532551
0.052000000000000005,0.8600000000000003,CC,5.86205903209548
0.052000000000000005,0.8700000000000003,F1,2.226365342225119
0.052000000000000005,0.8700000000000003,CC,5.855927716226166
0.052000000000000005,0.8800000000000003,F1,2.225221931946983
0.052000000000000005,0.8800000000000003,CC,5.850250571902713
0.052000000000000005,0.8900000000000003,F1,2.2241699944910955
0.052000000000000005,0.8900000000000003,CC,5.845027599125128
0.052000000000000005,0.9000000000000004,F1,2.22320952985746
0.052000000000000005,0.9000000000000004,CC,5.840258797893423
0.052000000000000005,0.9100000000000004,F1,2.222340538046076
0.052000000000000005,0.9100000000000004,CC,5.8359441682076145
0.052000000000000005,0.9200000000000004,F1,2.2215630190569406
0.052000000000000005,0.9200000000000004,CC,5.832083710067671
0.052000000000000005,0.9300000000000004,F1,2.2208769728900606
0.052000000000000005,0.9300000000000004,CC,5.828677423473604
0.052000000000000005,0.9400000000000004,F1,2.220282399545429
0.052000000000000005,0.9400000000000004,CC,5.825725308425422
0.052000000000000005,0.9500000000000004,F1,2.219779299023049
0.052000000000000005,0.9500000000000004,CC,5.823227364923099
0.052000000000000005,0.9600000000000004,F1,2.2193676713229173
0.052000000000000005,0.9600000000000004,CC,5.821183592966655
0.052000000000000005,0.9700000000000004,F1,2.2190475164450376
0.052000000000000005,0.9700000000000004,CC,5.8195939925560864
0.052000000000000005,0.9800000000000004,F1,2.2188188343894133
0.052000000000000005,0.9800000000000004,CC,5.818458563691387
0.052000000000000005,0.9900000000000004,F1,2.2186816251560337
0.052000000000000005,0.9900000000000004,CC,5.8177770838436444
0.053,0.5,F1,2.3360390917978293
0.053,0.5,CC,6.388803097547612
0.053,0.51,F1,2.3313800078095603
0.053,0.51,CC,6.366126896202868
0.053,0.52,F1,2.326815046730143
0.053,0.52,CC,6.3439087999358215
0.053,0.53,F1,2.322344208559585
0.053,0.53,CC,6.322148808746444
0.053,0.54,F1,2.3179674932978784
0.053,0.54,CC,6.300846922634737
0.053,0.55,F1,2.3136849009450238
0.053,0.55,CC,6.2800031416006945
0.053,0.56,F1,2.3094964315010245
0.053,0.56,CC,6.259617465644318
0.053,0.5700000000000001,F1,2.3054020849658805
0.053,0.5700000000000001,CC,6.23968989476564
0.053,0.5800000000000001,F1,2.3014018613395884
0.053,0.5800000000000001,CC,6.2202204289646055
0.053,0.5900000000000001,F1,2.2974957606221516
0.053,0.5900000000000001,CC,6.201209068241258
0.053,0.6000000000000001,F1,2.2936837828135666
0.053,0.6000000000000001,CC,6.182655812595577
0.053,0.6100000000000001,F1,2.289965927913837
0.053,0.6100000000000001,CC,6.164560662027551
0.053,0.6200000000000001,F1,2.2863421959229626
0.053,0.6200000000000001,CC,6.146923616537215
0.053,0.6300000000000001,F1,2.28281258684094
0.053,0.6300000000000001,CC,6.129744676124552
0.053,0.6400000000000001,F1,2.279377100667773
0.053,0.6400000000000001,CC,6.113023840789555
0.053,0.6500000000000001,F1,2.2760357374034577
0.053,0.6500000000000001,CC,6.096761110532238
0.053,0.6600000000000001,F1,2.2727884970479977
0.053,0.6600000000000001,CC,6.08095648535258
0.053,0.6700000000000002,F1,2.269635379601393
0.053,0.6700000000000002,CC,6.065609965250584
0.053,0.6800000000000002,F1,2.2665763850636402
0.053,0.6800000000000002,CC,6.050721550226264
0.053,0.6900000000000002,F1,2.2636115134347428
0.053,0.6900000000000002,CC,6.036291240279631
0.053,0.7000000000000002,F1,2.260740764714697
0.053,0.7000000000000002,CC,6.022319035410668
0.053,0.7100000000000002,F1,2.257964138903507
0.053,0.7100000000000002,CC,6.008804935619359
0.053,0.7200000000000002,F1,2.255281636001172
0.053,0.7200000000000002,CC,5.9957489409057345
0.053,0.7300000000000002,F1,2.2526932560076887
0.053,0.7300000000000002,CC,5.983151051269768
0.053,0.7400000000000002,F1,2.250198998923061
0.053,0.7400000000000002,CC,5.971011266711493
0.053,0.7500000000000002,F1,2.247798864747285
0.053,0.7500000000000002,CC,5.959329587230872
0.053,0.7600000000000002,F1,2.245492853480364
0.053,0.7600000000000002,CC,5.948106012827932
0.053,0.7700000000000002,F1,2.243280965122299
0.053,0.7700000000000002,CC,5.937340543502668
0.053,0.7800000000000002,F1,2.2411631996730854
0.053,0.7800000000000002,CC,5.927033179255059
0.053,0.7900000000000003,F1,2.2391395571327237
0.053,0.7900000000000003,CC,5.917183920085133
0.053,0.8000000000000003,F1,2.237210037501221
0.053,0.8000000000000003,CC,5.907792765992873
0.053,0.8100000000000003,F1,2.23537464077857
0.053,0.8100000000000003,CC,5.898859716978272
0.053,0.8200000000000003,F1,2.2336333669647708
0.053,0.8200000000000003,CC,5.890384773041365
0.053,0.8300000000000003,F1,2.231986216059827
0.053,0.8300000000000003,CC,5.882367934182117
0.053,0.8400000000000003,F1,2.2304331880637385
0.053,0.8400000000000003,CC,5.874809200400552
0.053,0.8500000000000003,F1,2.228974282976502
0.053,0.8500000000000003,CC,5.867708571696642
0.053,0.8600000000000003,F1,2.2276095007981205
0.053,0.8600000000000003,CC,5.86106604807042
0.053,0.8700000000000003,F1,2.2263388415285945
0.053,0.8700000000000003,CC,5.854881629521852
0.053,0.8800000000000003,F1,2.2251623051679204
0.053,0.8800000000000003,CC,5.8491553160509575
0.053,0.8900000000000003,F1,2.224079891716098
0.053,0.8900000000000003,CC,5.843887107657732
0.053,0.9000000000000004,F1,2.2230916011731345
0.053,0.9000000000000004,CC,5.839077004342194
0.053,0.9100000000000004,F1,2.222197433539023
0.053,0.9100000000000004,CC,5.834725006104328
0.053,0.9200000000000004,F1,2.221397388813763
0.053,0.9200000000000004,CC,5.830831112944104
0.053,0.9300000000000004,F1,2.2206914669973585
0.053,0.9300000000000004,CC,5.827395324861563
0.053,0.9400000000000004,F1,2.2200796680898094
0.053,0.9400000000000004,CC,5.824417641856712
0.053,0.9500000000000004,F1,2.219561992091112
0.053,0.9500000000000004,CC,5.821898063929531
0.053,0.9600000000000004,F1,2.21913843900127
0.053,0.9600000000000004,CC,5.819836591080005
0.053,0.9700000000000004,F1,2.21880900882028
0.053,0.9700000000000004,CC,5.818233223308155
0.053,0.9800000000000004,F1,2.218573701548145
0.053,0.9800000000000004,CC,5.817087960613982
0.053,0.9900000000000004,F1,2.2184325171848656
0.053,0.9900000000000004,CC,5.816400499717886
0.054,0.5,F1,2.339055497729266
0.054,0.5,CC,6.388242618611393
0.054,0.51,F1,2.334264630299291
0.054,0.51,CC,6.365381025745911
0.054,0.52,F1,2.329570548069924
0.054,0.52,CC,6.342981283241354
0.054,0.53,F1,2.324973251041161
0.054,0.53,CC,6.32104339109771
0.054,0.54,F1,2.3204727392130025
0.054,0.54,CC,6.299567349314987
0.054,0.55,F1,2.3160690125854515
0.054,0.55,CC,6.278553157893192
0.054,0.56,F1,2.3117620711585047
0.054,0.56,CC,6.25800081683229
0.054,0.5700000000000001,F1,2.3075519149321657
0.054,0.5700000000000001,CC,6.237910326132319
0.054,0.5800000000000001,F1,2.303438543906431
0.054,0.5800000000000001,CC,6.218281685793265
0.054,0.5900000000000001,F1,2.2994219580813002
0.054,0.5900000000000001,CC,6.199114895815136
0.054,0.6000000000000001,F1,2.2955021574567773
0.054,0.6000000000000001,CC,6.180409956197931
0.054,0.6100000000000001,F1,2.2916791420328586
0.054,0.6100000000000001,CC,6.162166866941625
0.054,0.6200000000000001,F1,2.2879529118095476
0.054,0.6200000000000001,CC,6.1443856280462725
0.054,0.6300000000000001,F1,2.2843234667868373
0.054,0.6300000000000001,CC,6.1270662395118265
0.054,0.6400000000000001,F1,2.2807908069647382
0.054,0.6400000000000001,CC,6.110208701338276
0.054,0.6500000000000001,F1,2.27735493234324
0.054,0.6500000000000001,CC,6.093813013525654
0.054,0.6600000000000001,F1,2.274015842922349
0.054,0.6600000000000001,CC,6.07787917607396
0.054,0.6700000000000002,F1,2.270773538702066
0.054,0.6700000000000002,CC,6.06240718898318
0.054,0.6800000000000002,F1,2.267628019682384
0.054,0.6800000000000002,CC,6.047397052253309
0.054,0.6900000000000002,F1,2.2645792858633094
0.054,0.6900000000000002,CC,6.032848765884371
0.054,0.7000000000000002,F1,2.2616273372448426
0.054,0.7000000000000002,CC,6.0187623298763455
0.054,0.7100000000000002,F1,2.25877217382698
0.054,0.7100000000000002,CC,6.005137744229234
0.054,0.7200000000000002,F1,2.2560137956097215
0.054,0.7200000000000002,CC,5.991975008943065
0.054,0.7300000000000002,F1,2.253352202593071
0.054,0.7300000000000002,CC,5.979274124017799
0.054,0.7400000000000002,F1,2.2507873947770243
0.054,0.7400000000000002,CC,5.967035089453454
0.054,0.7500000000000002,F1,2.248319372161582
0.054,0.7500000000000002,CC,5.9552579052500185
0.054,0.7600000000000002,F1,2.2459481347467474
0.054,0.7600000000000002,CC,5.943942571407511
0.054,0.7700000000000002,F1,2.243673682532517
0.054,0.7700000000000002,CC,5.933089087925925
0.054,0.7800000000000002,F1,2.2414960155188908
0.054,0.7800000000000002,CC,5.922697454805238
0.054,0.7900000000000003,F1,2.2394151337058723
0.054,0.7900000000000003,CC,5.912767672045472
0.054,0.8000000000000003,F1,2.237431037093458
0.054,0.8000000000000003,CC,5.9032997396466484
0.054,0.8100000000000003,F1,2.2355437256816515
0.054,0.8100000000000003,CC,5.894293657608724
0.054,0.8200000000000003,F1,2.233753199470449
0.054,0.8200000000000003,CC,5.885749425931735
0.054,0.8300000000000003,F1,2.2320594584598545
0.054,0.8300000000000003,CC,5.877667044615649
0.054,0.8400000000000003,F1,2.2304625026498606
0.054,0.8400000000000003,CC,5.870046513660498
0.054,0.8500000000000003,F1,2.2289623320404743
0.054,0.8500000000000003,CC,5.862887833066253
0.054,0.8600000000000003,F1,2.227558946631696
0.054,0.8600000000000003,CC,5.856191002832922
0.054,0.8700000000000003,F1,2.2262523464235215
0.054,0.8700000000000003,CC,5.8499560229605265
0.054,0.8800000000000003,F1,2.2250425314159514
0.054,0.8800000000000003,CC,5.8441828934490445
0.054,0.8900000000000003,F1,2.223929501608989
0.054,0.8900000000000003,CC,5.838871614298469
0.054,0.9000000000000004,F1,2.222913257002631
0.054,0.9000000000000004,CC,5.834022185508829
0.054,0.9100000000000004,F1,2.221993797596877
0.054,0.9100000000000004,CC,5.829634607080095
0.054,0.9200000000000004,F1,2.2211711233917306
0.054,0.9200000000000004,CC,5.825708879012296
0.054,0.9300000000000004,F1,2.2204452343871885
0.054,0.9300000000000004,CC,5.822245001305397
0.054,0.9400000000000004,F1,2.219816130583254
0.054,0.9400000000000004,CC,5.819242973959426
0.054,0.9500000000000004,F1,2.219283811979924
0.054,0.9500000000000004,CC,5.816702796974361
0.054,0.9600000000000004,F1,2.218848278577198
0.054,0.9600000000000004,CC,5.814624470350232
